Time [s],Value,Parity Error,Framing Error
27.656055000,V,,
27.657096400,,,,
27.658137700,1,,
27.659179000,,,,
27.660220400,1,,
27.661261700,,,,
27.662303100,0,,
27.663344400,0,,
27.664385700,*,,
27.665427100,6,,
27.666468400,5,,
27.667509800,CR ,,
27.668551100,LF ,,
27.669592500,$,,
27.670633800,G,,
27.671675100,N,,
27.672716500,G,,
27.673757800,L,,
27.674799200,L,,
27.675840500,,,,
27.676881800,,,,
27.677923200,,,,
27.678964500,,,,
27.680005900,,,,
27.681047200,,,,
27.682088500,V,,
27.683129900,,,,
27.684171200,N,,
27.685212600,*,,
27.686253900,7,,
27.687295300,A,,
27.688336600,CR ,,
27.689378000,LF ,,
28.447168900,$,,
28.448210300,G,,
28.449251600,N,,
28.450292900,R,,
28.451334300,M,,
28.452375600,C,,
28.453417000,,,,
28.454458300,,,,
28.455499600,V,,
28.456541000,,,,
28.457582300,,,,
28.458623700,,,,
28.459665000,,,,
28.460706300,,,,
28.461747700,,,,
28.462789000,,,,
28.463830400,,,,
28.464871700,,,,
28.465913100,,,,
28.466954400,N,,
28.467995700,*,,
28.469037100,4,,
28.470078400,D,,
28.471119800,CR ,,
28.472161100,LF ,,
28.473202400,$,,
28.474243800,G,,
28.475285100,N,,
28.476326500,V,,
28.477367800,T,,
28.478409100,G,,
28.479450500,,,,
28.480491800,,,,
28.481533200,,,,
28.482574500,,,,
28.483615900,,,,
28.484657200,,,,
28.485698600,,,,
28.486739900,,,,
28.487781200,,,,
28.488822600,N,,
28.489863900,*,,
28.490905300,2,,
28.491946600,E,,
28.492987900,CR ,,
28.494029300,LF ,,
28.495070600,$,,
28.496112000,G,,
28.497153300,N,,
28.498194600,G,,
28.499236000,G,,
28.500277300,A,,
28.501318700,,,,
28.502360000,,,,
28.503401400,,,,
28.504442700,,,,
28.505484100,,,,
28.506525400,,,,
28.507566700,0,,
28.508608100,,,,
28.509649400,0,,
28.510690800,0,,
28.511732100,,,,
28.512773400,9,,
28.513814800,9,,
28.514856100,.,,
28.515897500,9,,
28.516938800,9,,
28.517980100,,,,
28.519021500,,,,
28.520062800,,,,
28.521104200,,,,
28.522145500,,,,
28.523186900,,,,
28.524228200,*,,
28.525269500,5,,
28.526310900,6,,
28.527352200,CR ,,
28.528393600,LF ,,
28.529434900,$,,
28.530476200,G,,
28.531517600,N,,
28.532558900,G,,
28.533600300,S,,
28.534641600,A,,
28.535682900,,,,
28.536724300,A,,
28.537765600,,,,
28.538807000,1,,
28.539848300,,,,
28.540889700,,,,
28.541931000,,,,
28.542972400,,,,
28.544013700,,,,
28.545055000,,,,
28.546096400,,,,
28.547137700,,,,
28.548179100,,,,
28.549220400,,,,
28.550261700,,,,
28.551303100,,,,
28.552344400,,,,
28.553385800,9,,
28.554427100,9,,
28.555468400,.,,
28.556509800,9,,
28.557551100,9,,
28.558592500,,,,
28.559633800,9,,
28.560675200,9,,
28.561716500,.,,
28.562757800,9,,
28.563799200,9,,
28.564840500,,,,
28.565881900,9,,
28.566923200,9,,
28.567964600,.,,
28.569005900,9,,
28.570047200,9,,
28.571088600,*,,
28.572129900,2,,
28.573171300,E,,
28.574212600,CR ,,
28.575253900,LF ,,
28.576295300,$,,
28.577336600,G,,
28.578378000,N,,
28.579419300,G,,
28.580460700,S,,
28.581502000,A,,
28.582543300,,,,
28.583584700,A,,
28.584626000,,,,
28.585667400,1,,
28.586708700,,,,
28.587750000,,,,
28.588791400,,,,
28.589832700,,,,
28.590874100,,,,
28.591915400,,,,
28.592956700,,,,
28.593998100,,,,
28.595039400,,,,
28.596080800,,,,
28.597122100,,,,
28.598163500,,,,
28.599204800,,,,
28.600246200,9,,
28.601287500,9,,
28.602328800,.,,
28.603370200,9,,
28.604411500,9,,
28.605452900,,,,
28.606494200,9,,
28.607535500,9,,
28.608576900,.,,
28.609618200,9,,
28.610659600,9,,
28.611700900,,,,
28.612742200,9,,
28.613783600,9,,
28.614824900,.,,
28.615866300,9,,
28.616907600,9,,
28.617949000,*,,
28.618990300,2,,
28.620031600,E,,
28.621073000,CR ,,
28.622114300,LF ,,
28.623155700,$,,
28.624197000,G,,
28.625238400,P,,
28.626279700,G,,
28.627321000,S,,
28.628362400,V,,
28.629403700,,,,
28.630445100,1,,
28.631486400,,,,
28.632527700,1,,
28.633569100,,,,
28.634610400,0,,
28.635651800,1,,
28.636693100,,,,
28.637734500,0,,
28.638775800,4,,
28.639817100,,,,
28.640858500,,,,
28.641899800,,,,
28.642941200,2,,
28.643982500,2,,
28.645023800,*,,
28.646065200,7,,
28.647106500,C,,
28.648147900,CR ,,
28.649189200,LF ,,
28.650230500,$,,
28.651271900,G,,
28.652313200,L,,
28.653354600,G,,
28.654395900,S,,
28.655437300,V,,
28.656478600,,,,
28.657520000,1,,
28.658561300,,,,
28.659602600,1,,
28.660644000,,,,
28.661685300,0,,
28.662726700,0,,
28.663768000,*,,
28.664809300,6,,
28.665850700,5,,
28.666892000,CR ,,
28.667933400,LF ,,
28.668974700,$,,
28.670016000,G,,
28.671057400,N,,
28.672098700,G,,
28.673140100,L,,
28.674181400,L,,
28.675222800,,,,
28.676264100,,,,
28.677305400,,,,
28.678346800,,,,
28.679388100,,,,
28.680429500,,,,
28.681470800,V,,
28.682512200,,,,
28.683553500,N,,
28.684594800,*,,
28.685636200,7,,
28.686677500,A,,
28.687718900,CR ,,
28.688760200,LF ,,
29.447507900,$,,
29.448549200,G,,
29.449590600,N,,
29.450631900,R,,
29.451673200,M,,
29.452714600,C,,
29.453755900,,,,
29.454797300,,,,
29.455838600,V,,
29.456879900,,,,
29.457921300,,,,
29.458962600,,,,
29.460004000,,,,
29.461045300,,,,
29.462086700,,,,
29.463128000,,,,
29.464169400,,,,
29.465210700,,,,
29.466252000,,,,
29.467293400,N,,
29.468334700,*,,
29.469376100,4,,
29.470417400,D,,
29.471458700,CR ,,
29.472500100,LF ,,
29.473541400,$,,
29.474582800,G,,
29.475624100,N,,
29.476665400,V,,
29.477706800,T,,
29.478748100,G,,
29.479789500,,,,
29.480830800,,,,
29.481872200,,,,
29.482913500,,,,
29.483954800,,,,
29.484996200,,,,
29.486037500,,,,
29.487078900,,,,
29.488120200,,,,
29.489161500,N,,
29.490202900,*,,
29.491244200,2,,
29.492285600,E,,
29.493326900,CR ,,
29.494368200,LF ,,
29.495409600,$,,
29.496450900,G,,
29.497492300,N,,
29.498533600,G,,
29.499575000,G,,
29.500616300,A,,
29.501657700,,,,
29.502699000,,,,
29.503740300,,,,
29.504781700,,,,
29.505823000,,,,
29.506864400,,,,
29.507905700,0,,
29.508947000,,,,
29.509988400,0,,
29.511029700,0,,
29.512071100,,,,
29.513112400,9,,
29.514153700,9,,
29.515195100,.,,
29.516236400,9,,
29.517277800,9,,
29.518319100,,,,
29.519360500,,,,
29.520401800,,,,
29.521443200,,,,
29.522484500,,,,
29.523525800,,,,
29.524567200,*,,
29.525608500,5,,
29.526649900,6,,
29.527691200,CR ,,
29.528732500,LF ,,
29.529773900,$,,
29.530815200,G,,
29.531856600,N,,
29.532897900,G,,
29.533939200,S,,
29.534980600,A,,
29.536021900,,,,
29.537063300,A,,
29.538104600,,,,
29.539146000,1,,
29.540187300,,,,
29.541228600,,,,
29.542270000,,,,
29.543311300,,,,
29.544352700,,,,
29.545394000,,,,
29.546435300,,,,
29.547476700,,,,
29.548518000,,,,
29.549559400,,,,
29.550600700,,,,
29.551642000,,,,
29.552683400,,,,
29.553724700,9,,
29.554766100,9,,
29.555807400,.,,
29.556848800,9,,
29.557890100,9,,
29.558931500,,,,
29.559972800,9,,
29.561014100,9,,
29.562055500,.,,
29.563096800,9,,
29.564138200,9,,
29.565179500,,,,
29.566220800,9,,
29.567262200,9,,
29.568303500,.,,
29.569344900,9,,
29.570386200,9,,
29.571427500,*,,
29.572468900,2,,
29.573510200,E,,
29.574551600,CR ,,
29.575592900,LF ,,
29.576634300,$,,
29.577675600,G,,
29.578716900,N,,
29.579758300,G,,
29.580799600,S,,
29.581841000,A,,
29.582882300,,,,
29.583923700,A,,
29.584965000,,,,
29.586006300,1,,
29.587047700,,,,
29.588089000,,,,
29.589130400,,,,
29.590171700,,,,
29.591213000,,,,
29.592254400,,,,
29.593295700,,,,
29.594337100,,,,
29.595378400,,,,
29.596419800,,,,
29.597461100,,,,
29.598502400,,,,
29.599543800,,,,
29.600585100,9,,
29.601626500,9,,
29.602667800,.,,
29.603709100,9,,
29.604750500,9,,
29.605791800,,,,
29.606833200,9,,
29.607874500,9,,
29.608915800,.,,
29.609957200,9,,
29.610998500,9,,
29.612039900,,,,
29.613081200,9,,
29.614122600,9,,
29.615163900,.,,
29.616205200,9,,
29.617246600,9,,
29.618287900,*,,
29.619329300,2,,
29.620370600,E,,
29.621412000,CR ,,
29.622453300,LF ,,
29.623494600,$,,
29.624536000,G,,
29.625577300,P,,
29.626618700,G,,
29.627660000,S,,
29.628701300,V,,
29.629742700,,,,
29.630784000,1,,
29.631825400,,,,
29.632866700,1,,
29.633908100,,,,
29.634949400,0,,
29.635990700,0,,
29.637032100,*,,
29.638073400,7,,
29.639114800,9,,
29.640156100,CR ,,
29.641197500,LF ,,
29.642238800,$,,
29.643280100,G,,
29.644321500,L,,
29.645362800,G,,
29.646404200,S,,
29.647445500,V,,
29.648486800,,,,
29.649528200,1,,
29.650569500,,,,
29.651610900,1,,
29.652652200,,,,
29.653693600,0,,
29.654734900,0,,
29.655776200,*,,
29.656817600,6,,
29.657858900,5,,
29.658900300,CR ,,
29.659941600,LF ,,
29.660982900,$,,
29.662024300,G,,
29.663065600,N,,
29.664107000,G,,
29.665148300,L,,
29.666189600,L,,
29.667231000,,,,
29.668272300,,,,
29.669313700,,,,
29.670355000,,,,
29.671396400,,,,
29.672437700,,,,
29.673479000,V,,
29.674520400,,,,
29.675561700,N,,
29.676603100,*,,
29.677644400,7,,
29.678685800,A,,
29.679727100,CR ,,
29.680768400,LF ,,
30.447794800,$,,
30.448836100,G,,
30.449877400,N,,
30.450918800,R,,
30.451960100,M,,
30.453001500,C,,
30.454042800,,,,
30.455084200,,,,
30.456125500,V,,
30.457166900,,,,
30.458208200,,,,
30.459249500,,,,
30.460290900,,,,
30.461332200,,,,
30.462373600,,,,
30.463414900,,,,
30.464456200,,,,
30.465497600,,,,
30.466538900,,,,
30.467580300,N,,
30.468621600,*,,
30.469662900,4,,
30.470704300,D,,
30.471745600,CR ,,
30.472787000,LF ,,
30.473828300,$,,
30.474869700,G,,
30.475911000,N,,
30.476952300,V,,
30.477993700,T,,
30.479035000,G,,
30.480076400,,,,
30.481117700,,,,
30.482159000,,,,
30.483200400,,,,
30.484241700,,,,
30.485283100,,,,
30.486324400,,,,
30.487365700,,,,
30.488407100,,,,
30.489448400,N,,
30.490489800,*,,
30.491531100,2,,
30.492572500,E,,
30.493613800,CR ,,
30.494655200,LF ,,
30.495696500,$,,
30.496737800,G,,
30.497779200,N,,
30.498820500,G,,
30.499861900,G,,
30.500903200,A,,
30.501944500,,,,
30.502985900,,,,
30.504027200,,,,
30.505068600,,,,
30.506109900,,,,
30.507151200,,,,
30.508192600,0,,
30.509233900,,,,
30.510275300,0,,
30.511316600,0,,
30.512358000,,,,
30.513399300,9,,
30.514440600,9,,
30.515482000,.,,
30.516523300,9,,
30.517564700,9,,
30.518606000,,,,
30.519647400,,,,
30.520688700,,,,
30.521730000,,,,
30.522771400,,,,
30.523812700,,,,
30.524854100,*,,
30.525895400,5,,
30.526936700,6,,
30.527978100,CR ,,
30.529019400,LF ,,
30.530060800,$,,
30.531102100,G,,
30.532143500,N,,
30.533184800,G,,
30.534226100,S,,
30.535267500,A,,
30.536308800,,,,
30.537350200,A,,
30.538391500,,,,
30.539432800,1,,
30.540474200,,,,
30.541515500,,,,
30.542556900,,,,
30.543598200,,,,
30.544639500,,,,
30.545680900,,,,
30.546722200,,,,
30.547763600,,,,
30.548804900,,,,
30.549846300,,,,
30.550887600,,,,
30.551928900,,,,
30.552970300,,,,
30.554011600,9,,
30.555053000,9,,
30.556094300,.,,
30.557135700,9,,
30.558177000,9,,
30.559218300,,,,
30.560259700,9,,
30.561301000,9,,
30.562342400,.,,
30.563383700,9,,
30.564425000,9,,
30.565466400,,,,
30.566507700,9,,
30.567549100,9,,
30.568590400,.,,
30.569631800,9,,
30.570673100,9,,
30.571714400,*,,
30.572755800,2,,
30.573797100,E,,
30.574838500,CR ,,
30.575879800,LF ,,
30.576921200,$,,
30.577962500,G,,
30.579003800,N,,
30.580045200,G,,
30.581086500,S,,
30.582127900,A,,
30.583169200,,,,
30.584210500,A,,
30.585251900,,,,
30.586293200,1,,
30.587334600,,,,
30.588375900,,,,
30.589417200,,,,
30.590458600,,,,
30.591499900,,,,
30.592541300,,,,
30.593582600,,,,
30.594624000,,,,
30.595665300,,,,
30.596706600,,,,
30.597748000,,,,
30.598789300,,,,
30.599830700,,,,
30.600872000,9,,
30.601913300,9,,
30.602954700,.,,
30.603996000,9,,
30.605037400,9,,
30.606078700,,,,
30.607120100,9,,
30.608161400,9,,
30.609202700,.,,
30.610244100,9,,
30.611285400,9,,
30.612326800,,,,
30.613368100,9,,
30.614409500,9,,
30.615450800,.,,
30.616492100,9,,
30.617533500,9,,
30.618574800,*,,
30.619616200,2,,
30.620657500,E,,
30.621698800,CR ,,
30.622740200,LF ,,
30.623781500,$,,
30.624822900,G,,
30.625864200,P,,
30.626905500,G,,
30.627946900,S,,
30.628988200,V,,
30.630029600,,,,
30.631070900,1,,
30.632112300,,,,
30.633153600,1,,
30.634195000,,,,
30.635236300,0,,
30.636277600,0,,
30.637319000,*,,
30.638360300,7,,
30.639401700,9,,
30.640443000,CR ,,
30.641484300,LF ,,
30.642525700,$,,
30.643567000,G,,
30.644608400,L,,
30.645649700,G,,
30.646691000,S,,
30.647732400,V,,
30.648773700,,,,
30.649815100,1,,
30.650856400,,,,
30.651897800,1,,
30.652939100,,,,
30.653980400,0,,
30.655021800,0,,
30.656063100,*,,
30.657104500,6,,
30.658145800,5,,
30.659187100,CR ,,
30.660228500,LF ,,
30.661269800,$,,
30.662311200,G,,
30.663352500,N,,
30.664393800,G,,
30.665435200,L,,
30.666476500,L,,
30.667517900,,,,
30.668559200,,,,
30.669600600,,,,
30.670641900,,,,
30.671683300,,,,
30.672724600,,,,
30.673765900,V,,
30.674807300,,,,
30.675848600,N,,
30.676890000,*,,
30.677931300,7,,
30.678972600,A,,
30.680014000,CR ,,
30.681055300,LF ,,
31.448140200,$,,
31.449181600,G,,
31.450222900,N,,
31.451264300,R,,
31.452305600,M,,
31.453346900,C,,
31.454388300,,,,
31.455429600,,,,
31.456471000,V,,
31.457512300,,,,
31.458553600,,,,
31.459595000,,,,
31.460636300,,,,
31.461677700,,,,
31.462719000,,,,
31.463760300,,,,
31.464801700,,,,
31.465843000,,,,
31.466884400,,,,
31.467925700,N,,
31.468967100,*,,
31.470008400,4,,
31.471049700,D,,
31.472091100,CR ,,
31.473132400,LF ,,
31.474173800,$,,
31.475215100,G,,
31.476256500,N,,
31.477297800,V,,
31.478339100,T,,
31.479380500,G,,
31.480421800,,,,
31.481463200,,,,
31.482504500,,,,
31.483545800,,,,
31.484587200,,,,
31.485628500,,,,
31.486669900,,,,
31.487711200,,,,
31.488752500,,,,
31.489793900,N,,
31.490835200,*,,
31.491876600,2,,
31.492917900,E,,
31.493959300,CR ,,
31.495000600,LF ,,
31.496041900,$,,
31.497083300,G,,
31.498124600,N,,
31.499166000,G,,
31.500207300,G,,
31.501248600,A,,
31.502290000,,,,
31.503331300,,,,
31.504372700,,,,
31.505414000,,,,
31.506455400,,,,
31.507496700,,,,
31.508538000,0,,
31.509579400,,,,
31.510620700,0,,
31.511662100,0,,
31.512703400,,,,
31.513744800,9,,
31.514786100,9,,
31.515827400,.,,
31.516868800,9,,
31.517910100,9,,
31.518951500,,,,
31.519992800,,,,
31.521034100,,,,
31.522075500,,,,
31.523116800,,,,
31.524158200,,,,
31.525199500,*,,
31.526240800,5,,
31.527282200,6,,
31.528323500,CR ,,
31.529364900,LF ,,
31.530406200,$,,
31.531447600,G,,
31.532488900,N,,
31.533530300,G,,
31.534571600,S,,
31.535612900,A,,
31.536654300,,,,
31.537695600,A,,
31.538737000,,,,
31.539778300,1,,
31.540819600,,,,
31.541861000,,,,
31.542902300,,,,
31.543943700,,,,
31.544985000,,,,
31.546026300,,,,
31.547067700,,,,
31.548109000,,,,
31.549150400,,,,
31.550191700,,,,
31.551233100,,,,
31.552274400,,,,
31.553315700,,,,
31.554357100,9,,
31.555398400,9,,
31.556439800,.,,
31.557481100,9,,
31.558522400,9,,
31.559563800,,,,
31.560605100,9,,
31.561646500,9,,
31.562687800,.,,
31.563729100,9,,
31.564770500,9,,
31.565811800,,,,
31.566853200,9,,
31.567894500,9,,
31.568935900,.,,
31.569977200,9,,
31.571018600,9,,
31.572059900,*,,
31.573101200,2,,
31.574142600,E,,
31.575183900,CR ,,
31.576225300,LF ,,
31.577266600,$,,
31.578307900,G,,
31.579349300,N,,
31.580390600,G,,
31.581432000,S,,
31.582473300,A,,
31.583514600,,,,
31.584556000,A,,
31.585597300,,,,
31.586638700,1,,
31.587680000,,,,
31.588721400,,,,
31.589762700,,,,
31.590804100,,,,
31.591845400,,,,
31.592886700,,,,
31.593928100,,,,
31.594969400,,,,
31.596010800,,,,
31.597052100,,,,
31.598093400,,,,
31.599134800,,,,
31.600176100,,,,
31.601217500,9,,
31.602258800,9,,
31.603300100,.,,
31.604341500,9,,
31.605382800,9,,
31.606424200,,,,
31.607465500,9,,
31.608506900,9,,
31.609548200,.,,
31.610589500,9,,
31.611630900,9,,
31.612672200,,,,
31.613713600,9,,
31.614754900,9,,
31.615796200,.,,
31.616837600,9,,
31.617878900,9,,
31.618920300,*,,
31.619961600,2,,
31.621002900,E,,
31.622044300,CR ,,
31.623085600,LF ,,
31.624127000,$,,
31.625168300,G,,
31.626209700,P,,
31.627251000,G,,
31.628292400,S,,
31.629333700,V,,
31.630375000,,,,
31.631416400,1,,
31.632457700,,,,
31.633499100,1,,
31.634540400,,,,
31.635581700,0,,
31.636623100,0,,
31.637664400,*,,
31.638705800,7,,
31.639747100,9,,
31.640788400,CR ,,
31.641829800,LF ,,
31.642871100,$,,
31.643912500,G,,
31.644953800,L,,
31.645995200,G,,
31.647036500,S,,
31.648077800,V,,
31.649119200,,,,
31.650160500,1,,
31.651201900,,,,
31.652243200,1,,
31.653284600,,,,
31.654325900,0,,
31.655367200,0,,
31.656408600,*,,
31.657449900,6,,
31.658491300,5,,
31.659532600,CR ,,
31.660573900,LF ,,
31.661615300,$,,
31.662656600,G,,
31.663698000,N,,
31.664739300,G,,
31.665780600,L,,
31.666822000,L,,
31.667863300,,,,
31.668904700,,,,
31.669946000,,,,
31.670987400,,,,
31.672028700,,,,
31.673070000,,,,
31.674111400,V,,
31.675152700,,,,
31.676194100,N,,
31.677235400,*,,
31.678276700,7,,
31.679318100,A,,
31.680359400,CR ,,
31.681400800,LF ,,
32.448316400,$,,
32.449357800,G,,
32.450399100,N,,
32.451440500,R,,
32.452481800,M,,
32.453523100,C,,
32.454564500,,,,
32.455605800,,,,
32.456647200,V,,
32.457688500,,,,
32.458729900,,,,
32.459771200,,,,
32.460812600,,,,
32.461853900,,,,
32.462895200,,,,
32.463936600,,,,
32.464977900,,,,
32.466019300,,,,
32.467060600,,,,
32.468101900,N,,
32.469143300,*,,
32.470184600,4,,
32.471226000,D,,
32.472267300,CR ,,
32.473308600,LF ,,
32.474350000,$,,
32.475391300,G,,
32.476432700,N,,
32.477474000,V,,
32.478515400,T,,
32.479556700,G,,
32.480598000,,,,
32.481639400,,,,
32.482680700,,,,
32.483722100,,,,
32.484763400,,,,
32.485804700,,,,
32.486846100,,,,
32.487887400,,,,
32.488928800,,,,
32.489970100,N,,
32.491011400,*,,
32.492052800,2,,
32.493094100,E,,
32.494135500,CR ,,
32.495176800,LF ,,
32.496218200,$,,
32.497259500,G,,
32.498300900,N,,
32.499342200,G,,
32.500383500,G,,
32.501424900,A,,
32.502466200,,,,
32.503507600,,,,
32.504548900,,,,
32.505590200,,,,
32.506631600,,,,
32.507672900,,,,
32.508714300,0,,
32.509755600,,,,
32.510796900,0,,
32.511838300,0,,
32.512879600,,,,
32.513921000,9,,
32.514962300,9,,
32.516003700,.,,
32.517045000,9,,
32.518086300,9,,
32.519127700,,,,
32.520169000,,,,
32.521210400,,,,
32.522251700,,,,
32.523293100,,,,
32.524334400,,,,
32.525375700,*,,
32.526417100,5,,
32.527458400,6,,
32.528499800,CR ,,
32.529541100,LF ,,
32.530582400,$,,
32.531623800,G,,
32.532665100,N,,
32.533706500,G,,
32.534747800,S,,
32.535789200,A,,
32.536830500,,,,
32.537871800,A,,
32.538913200,,,,
32.539954500,1,,
32.540995900,,,,
32.542037200,,,,
32.543078500,,,,
32.544119900,,,,
32.545161200,,,,
32.546202600,,,,
32.547243900,,,,
32.548285200,,,,
32.549326600,,,,
32.550367900,,,,
32.551409300,,,,
32.552450600,,,,
32.553492000,,,,
32.554533300,9,,
32.555574600,9,,
32.556616000,.,,
32.557657300,9,,
32.558698700,9,,
32.559740000,,,,
32.560781400,9,,
32.561822700,9,,
32.562864000,.,,
32.563905400,9,,
32.564946700,9,,
32.565988100,,,,
32.567029400,9,,
32.568070700,9,,
32.569112100,.,,
32.570153400,9,,
32.571194800,9,,
32.572236100,*,,
32.573277400,2,,
32.574318800,E,,
32.575360100,CR ,,
32.576401500,LF ,,
32.577442800,$,,
32.578484200,G,,
32.579525500,N,,
32.580566900,G,,
32.581608200,S,,
32.582649500,A,,
32.583690900,,,,
32.584732200,A,,
32.585773600,,,,
32.586814900,1,,
32.587856200,,,,
32.588897600,,,,
32.589938900,,,,
32.590980300,,,,
32.592021600,,,,
32.593062900,,,,
32.594104300,,,,
32.595145600,,,,
32.596187000,,,,
32.597228300,,,,
32.598269700,,,,
32.599311000,,,,
32.600352300,,,,
32.601393700,9,,
32.602435000,9,,
32.603476400,.,,
32.604517700,9,,
32.605559000,9,,
32.606600400,,,,
32.607641700,9,,
32.608683100,9,,
32.609724400,.,,
32.610765700,9,,
32.611807100,9,,
32.612848400,,,,
32.613889800,9,,
32.614931100,9,,
32.615972500,.,,
32.617013800,9,,
32.618055200,9,,
32.619096500,*,,
32.620137800,2,,
32.621179200,E,,
32.622220500,CR ,,
32.623261900,LF ,,
32.624303200,$,,
32.625344500,G,,
32.626385900,P,,
32.627427200,G,,
32.628468600,S,,
32.629509900,V,,
32.630551200,,,,
32.631592600,1,,
32.632633900,,,,
32.633675300,1,,
32.634716600,,,,
32.635758000,0,,
32.636799300,0,,
32.637840600,*,,
32.638882000,7,,
32.639923300,9,,
32.640964700,CR ,,
32.642006000,LF ,,
32.643047400,$,,
32.644088700,G,,
32.645130000,L,,
32.646171400,G,,
32.647212700,S,,
32.648254100,V,,
32.649295400,,,,
32.650336700,1,,
32.651378100,,,,
32.652419400,1,,
32.653460800,,,,
32.654502100,0,,
32.655543500,0,,
32.656584800,*,,
32.657626100,6,,
32.658667500,5,,
32.659708800,CR ,,
32.660750200,LF ,,
32.661791500,$,,
32.662832800,G,,
32.663874200,N,,
32.664915500,G,,
32.665956900,L,,
32.666998200,L,,
32.668039500,,,,
32.669080900,,,,
32.670122200,,,,
32.671163600,,,,
32.672204900,,,,
32.673246300,,,,
32.674287600,V,,
32.675328900,,,,
32.676370300,N,,
32.677411600,*,,
32.678453000,7,,
32.679494300,A,,
32.680535700,CR ,,
32.681577000,LF ,,
33.448674900,$,,
33.449716200,G,,
33.450757600,N,,
33.451798900,R,,
33.452840300,M,,
33.453881600,C,,
33.454922900,,,,
33.455964300,,,,
33.457005600,V,,
33.458047000,,,,
33.459088300,,,,
33.460129600,,,,
33.461171000,,,,
33.462212300,,,,
33.463253700,,,,
33.464295000,,,,
33.465336300,,,,
33.466377700,,,,
33.467419000,,,,
33.468460400,N,,
33.469501700,*,,
33.470543100,4,,
33.471584400,D,,
33.472625700,CR ,,
33.473667100,LF ,,
33.474708400,$,,
33.475749800,G,,
33.476791100,N,,
33.477832500,V,,
33.478873800,T,,
33.479915100,G,,
33.480956500,,,,
33.481997800,,,,
33.483039200,,,,
33.484080500,,,,
33.485121800,,,,
33.486163200,,,,
33.487204500,,,,
33.488245900,,,,
33.489287200,,,,
33.490328600,N,,
33.491369900,*,,
33.492411200,2,,
33.493452600,E,,
33.494493900,CR ,,
33.495535300,LF ,,
33.496576600,$,,
33.497618000,G,,
33.498659300,N,,
33.499700600,G,,
33.500742000,G,,
33.501783300,A,,
33.502824700,,,,
33.503866000,,,,
33.504907300,,,,
33.505948700,,,,
33.506990000,,,,
33.508031400,,,,
33.509072700,0,,
33.510114000,,,,
33.511155400,0,,
33.512196700,0,,
33.513238100,,,,
33.514279400,9,,
33.515320800,9,,
33.516362100,.,,
33.517403400,9,,
33.518444800,9,,
33.519486100,,,,
33.520527500,,,,
33.521568800,,,,
33.522610100,,,,
33.523651500,,,,
33.524692800,,,,
33.525734200,*,,
33.526775500,5,,
33.527816800,6,,
33.528858200,CR ,,
33.529899500,LF ,,
33.530940900,$,,
33.531982200,G,,
33.533023600,N,,
33.534064900,G,,
33.535106300,S,,
33.536147600,A,,
33.537188900,,,,
33.538230300,A,,
33.539271600,,,,
33.540313000,1,,
33.541354300,,,,
33.542395600,,,,
33.543437000,,,,
33.544478300,,,,
33.545519700,,,,
33.546561000,,,,
33.547602300,,,,
33.548643700,,,,
33.549685000,,,,
33.550726400,,,,
33.551767700,,,,
33.552809100,,,,
33.553850400,,,,
33.554891800,9,,
33.555933100,9,,
33.556974400,.,,
33.558015800,9,,
33.559057100,9,,
33.560098500,,,,
33.561139800,9,,
33.562181100,9,,
33.563222500,.,,
33.564263800,9,,
33.565305200,9,,
33.566346500,,,,
33.567387800,9,,
33.568429200,9,,
33.569470500,.,,
33.570511900,9,,
33.571553200,9,,
33.572594600,*,,
33.573635900,2,,
33.574677200,E,,
33.575718600,CR ,,
33.576759900,LF ,,
33.577801300,$,,
33.578842600,G,,
33.579883900,N,,
33.580925300,G,,
33.581966600,S,,
33.583008000,A,,
33.584049300,,,,
33.585090600,A,,
33.586132000,,,,
33.587173300,1,,
33.588214700,,,,
33.589256000,,,,
33.590297400,,,,
33.591338700,,,,
33.592380100,,,,
33.593421400,,,,
33.594462700,,,,
33.595504100,,,,
33.596545400,,,,
33.597586800,,,,
33.598628100,,,,
33.599669400,,,,
33.600710800,,,,
33.601752100,9,,
33.602793500,9,,
33.603834800,.,,
33.604876100,9,,
33.605917500,9,,
33.606958800,,,,
33.608000200,9,,
33.609041500,9,,
33.610082900,.,,
33.611124200,9,,
33.612165500,9,,
33.613206900,,,,
33.614248200,9,,
33.615289600,9,,
33.616330900,.,,
33.617372300,9,,
33.618413600,9,,
33.619454900,*,,
33.620496300,2,,
33.621537600,E,,
33.622579000,CR ,,
33.623620300,LF ,,
33.624661600,$,,
33.625703000,G,,
33.626744300,P,,
33.627785700,G,,
33.628827000,S,,
33.629868300,V,,
33.630909700,,,,
33.631951000,1,,
33.632992400,,,,
33.634033700,1,,
33.635075100,,,,
33.636116400,0,,
33.637157700,0,,
33.638199100,*,,
33.639240400,7,,
33.640281800,9,,
33.641323100,CR ,,
33.642364400,LF ,,
33.643405800,$,,
33.644447100,G,,
33.645488500,L,,
33.646529800,G,,
33.647571100,S,,
33.648612500,V,,
33.649653800,,,,
33.650695200,1,,
33.651736500,,,,
33.652777900,1,,
33.653819200,,,,
33.654860600,0,,
33.655901900,0,,
33.656943200,*,,
33.657984600,6,,
33.659025900,5,,
33.660067300,CR ,,
33.661108600,LF ,,
33.662149900,$,,
33.663191300,G,,
33.664232600,N,,
33.665274000,G,,
33.666315300,L,,
33.667356600,L,,
33.668398000,,,,
